OBJECTID,PRE_DIR_TX,PRE_TYPE_T,NAME_TX,SUF_TYPE_T,SUF_DIR_TX,SUFFIX_TX,FULL_NAME,NEW_NM_ID
130692,,,BOURNE,STREET,,,BOURNE ST,753353
130693,,,BOWKER,STREET,,,BOWKER ST,816188
130694,,,BOXFORD,STREET,,,BOXFORD ST,751393
130695,,,BOYDEN,STREET,,,BOYDEN ST,713113
130696,,,BOYNTON,STREET,,,BOYNTON ST,734246
130697,,,BRANDON,ROAD,,,BRANDON RD,785381
130698,,,BRATTLE,STREET,,,BRATTLE ST,704410
130699,,,BREMER,STREET,,,BREMER ST,744288
130700,,,BREWSTER,ROAD,,,BREWSTER RD,559264
130701,,,BRIARCLIFF,STREET,,,BRIARCLIFF ST,612293
130702,,,BRIARWOOD,CIRCLE,,,BRIARWOOD CIR,820416
130703,,,BRIDGE,STREET,,,BRIDGE ST,760211
130704,,,BRIDGEPORT,STREET,,,BRIDGEPORT ST,784143
130705,,,BRIEF,STREET,,,BRIEF ST,844185
130706,,,BRIGHAM,ROAD,,,BRIGHAM RD,620321
130707,,,BRIGHTON,ROAD,,,BRIGHTON RD,783358
130708,,,BRIGHTWOOD,AVENUE,,,BRIGHTWOOD AVE,815143
130709,,,BRISTOL,STREET,,,BRISTOL ST,777420
130710,,,BROOKDALE,STREET,,,BROOKDALE ST,844198
130711,,,BROOKLINE,STREET,,,BROOKLINE ST,622152
130712,,,BROOKMAN,STREET,,,BROOKMAN ST,699411
130713,,,BROOKS,STREET,,,BROOKS ST,747411
130714,,,BROOKSHIRE,ROAD,,,BROOKSHIRE RD,657296
130715,,,BROOKSIDE,AVENUE,,,BROOKSIDE AVE,601260
130716,,,BROOME,AVENUE,,,BROOME AVE,859108
130717,,,BROUGHTON,ROAD,,,BROUGHTON RD,748058
130718,,,BROWNELL,STREET,,,BROWNELL ST,671220
130719,,,BRUCE,STREET,,,BRUCE ST,883126
130720,,,BRUSSELS,STREET,,,BRUSSELS ST,710131
130721,,,BRYN MAWR,AVENUE,,,BRYN MAWR AVE,822302
130722,,,BUCKLEY,ROAD,,,BUCKLEY RD,639212
130723,,,BUDDY,ROAD,,,BUDDY RD,600091
130724,,,BULLARD,AVENUE,,,BULLARD AVE,832345
130725,,,BURGHARDT,STREET,,,BURGHARDT ST,883117
130726,,,BURNCOAT,STREET,,,BURNCOAT ST,779386
130727,,,BURNS,COURT,,,BURNS CT,707145
130728,,,BURT,STREET,,,BURT ST,764195
130729,,,BURTON,COURT,,,BURTON CT,753122
130840,,,MONFORT,STREET,,,MONFORT ST,791160
130841,,,MONICA,ROAD,,,MONICA RD,581281
130842,,,MONMOUTH,AVENUE,,,MONMOUTH AVE,698366
130843,,,MONMOUTH,ROAD,,,MONMOUTH RD,679302
130844,,,MONOMOY,STREET,,,MONOMOY ST,794358
130845,,,MONROE,AVENUE,,,MONROE AVE,671230
130846,,,MONTCLAIR,DRIVE,,,MONTCLAIR DR,693295
130847,,,MONTEFORTE,STREET,,,MONTEFORTE ST,874119
130848,,,MONTELLO,STREET,,,MONTELLO ST,624084
130849,,,MONTEREY,ROAD,,,MONTEREY RD,784355
130850,,,MONTGOMERY,AVENUE,,,MONTGOMERY AVE,819212
130851,,,MONTICELLO,DRIVE,,,MONTICELLO DR,618155
130852,,,MONTREAL,STREET,,,MONTREAL ST,789196
130853,,,MONTROSE,STREET,,,MONTROSE ST,759149
130854,,,MONTVALE,ROAD,,,MONTVALE RD,722271
130855,,,MOODY,STREET,,,MOODY ST,697390
130856,,,MOORE,AVENUE,,,MOORE AVE,636260
130857,,,MORELAND,STREET,,,MORELAND ST,636288
130858,,,MORELAND GREEN,DRIVE,,,MORELAND GREEN DR,611307
130859,,,MORGAN,STREET,,,MORGAN ST,750446
130860,,,MORNINGSIDE,ROAD,,,MORNINGSIDE RD,660234
130861,,,MORNINGSIDE,TERRACE,,,MORNINGSIDE TER,658235
130862,,,MORSE,COURT,,,MORSE CT,700149
130863,,,MOSS,STREET,,,MOSS ST,616081
130864,,,MOTT,STREET,,,MOTT ST,775178
130865,,,MOUNT,AVENUE,,,MOUNT AVE,748393
130866,,,MOUNT HOLYOKE,AVENUE,,,MOUNT HOLYOKE AVE,818305
130867,,,MOUNT HOPE,TERRACE,,,MOUNT HOPE TER,706250
130868,,,MOUNTAINSHIRE,DRIVE,,,MOUNTAINSHIRE DR,743445
130869,,,MOWER,STREET,,,MOWER ST,568274
130870,,,MULBERRY,STREET,,,MULBERRY ST,768217
130871,,,MURRAY,AVENUE,,,MURRAY AVE,727194
130872,,,MUSKEEGO,STREET,,,MUSKEEGO ST,799225
130873,,,MYRICK,AVENUE,,,MYRICK AVE,664347
130874,,,MYRNA,ROAD,,,MYRNA RD,843105
130875,,,MYRTLE,STREET,,,MYRTLE ST,743197
130876,,,MYSTIC,STREET,,,MYSTIC ST,754064
130877,,,NANA,TRAIL,,,NANA TRAIL,861295
130878,,,NORTHGATE,CIRCLE,,,NORTHGATE CIR,795468
130879,,,NORTON,STREET,,,NORTON ST,771295
130880,,,NORWICH,STREET,,,NORWICH ST,747214
130881,,,NORWOOD,STREET,,,NORWOOD ST,698173
130882,,,NOTTINGHAM,ROAD,,,NOTTINGHAM RD,704303
130883,,,NUTMEG,DRIVE,,,NUTMEG DR,589164
130884,,,NUTTALL,LANE,,,NUTTALL LN,787160
130885,,,OAK,AVENUE,,,OAK AVE,767249
130886,,,OAK BEACH,TERRACE,,,OAK BEACH TER,886148
130887,,,OAK HILL,ROAD,,,OAK HILL RD,659302
130888,,,OAKHAM,STREET,,,OAKHAM ST,790197
130889,,,BROOKFIELD,STREET,,,BROOKFIELD ST,735281
130890,,,BROOKHAVEN,ROAD,,,BROOKHAVEN RD,700382
130891,,,BROOKVIEW,DRIVE,,,BROOKVIEW DR,845359
130892,,,BROWNELL,CIRCLE,,,BROWNELL CIR,674212
130730,,,BUTLER,STREET,,,BUTLER ST,750106
130893,,,BROWNING,LANE,,,BROWNING LN,634362
131008,,,BUFFUM,STREET,,,BUFFUM ST,656158
131111,,,HOPE,AVENUE,,,HOPE AVE,677097
131229,,,WALL,STREET,,,WALL ST,787193
131338,,,TIRRELL,STREET,,,TIRRELL ST,677149
131448,,,SANDY BAR,DRIVE,,,SANDY BAR DR,880173
131559,,,DRAPER,STREET,,,DRAPER ST,815237
131007,,,ANGELO,STREET,,,ANGELO ST,858170
131112,,,HOSPITAL,DRIVE,,,HOSPITAL DR,823257
131113,,,HOUCHIN,AVENUE,,,HOUCHIN AVE,734205
131114,,,HOUGHTON,STREET,,,HOUGHTON ST,789164
131115,,,HOUSATONIC,STREET,,,HOUSATONIC ST,790387
131116,,,HOWATSON,WAY,,,HOWATSON WAY,698253
131117,,,HOWE,AVENUE,,,HOWE AVE,613262
131118,,,HOWE,STREET,,,HOWE ST,721236
131119,,,HUDSON,PLACE,,,HUDSON PL,699215
131120,,,HUDSON,STREET,,,HUDSON ST,701216
131121,,,HULBERT,ROAD,,,HULBERT RD,624109
131122,,,HUMBOLDT,AVENUE,,,HUMBOLDT AVE,741255
131123,,,HUMES,AVENUE,,,HUMES AVE,838354
131124,,,HUNNEWELL,ROAD,,,HUNNEWELL RD,759437
131125,,,HUNTHURST,CIRCLE,,,HUNTHURST CIR,620240
131126,,,HUNTINGTON,AVENUE,,,HUNTINGTON AVE,727317
131127,,,HUNTLEY,STREET,,,HUNTLEY ST,678238
131128,,,HURON,AVENUE,,,HURON AVE,835346
131129,,,HURTLE,AVENUE,,,HURTLE AVE,865176
131130,,,HYANNIS,PLACE,,,HYANNIS PL,828166
131131,,,HYCREST,DRIVE,,,HYCREST DR,771346
131132,,,HYDE,STREET,,,HYDE ST,762388
131133,,,HYGEIA,STREET,,,HYGEIA ST,772197
131134,,INTERSTATE,190,,,,INTERSTATE 190,732396
131135,,INTERSTATE,290,,,,INTERSTATE 290,771208
131136,,,IDA,ROAD,,,IDA RD,834106
131137,,,LAWNFAIR,STREET,,,LAWNFAIR ST,672199
131138,,,LELAND,STREET,,,LELAND ST,788080
131139,,,NEPONSET,STREET,,,NEPONSET ST,744339
131140,,,NEPTUNE,ROAD,,,NEPTUNE RD,697316
131141,,,NEVADA,STREET,,,NEVADA ST,669229
131142,,,NEW,STREET,,,NEW ST,764289
131143,,,NEW BOND,STREET,,,NEW BOND ST,733370
131144,,,NEW VISTA,LANE,,,NEW VISTA LN,825367
131145,,,NEW YORK,STREET,,,NEW YORK ST,667126
131146,,,NEWBURN,ROAD,,,NEWBURN RD,582278
131147,,,NEWBURY,STREET,,,NEWBURY ST,719207
131148,,,NEWPORT,STREET,,,NEWPORT ST,768238
131149,,,NEWTON,AVENUE,,,NEWTON AVE,682240
131150,,,NILES,STREET,,,NILES ST,869127
131151,,,NIPMUCK,STREET,,,NIPMUCK ST,614206
131152,,,NIXON,AVENUE,,,NIXON AVE,664140
131153,,,NIZAM,DRIVE,,,NIZAM DR,647373
131154,,,NOME,STREET,,,NOME ST,827349
131155,,,NONQUIT,STREET,,,NONQUIT ST,866210
131156,,,NORCROSS,STREET,,,NORCROSS ST,660206
131157,,,NORFOLK,COURT,,,NORFOLK CT,795207
131158,,,NORFOLK,STREET,,,NORFOLK ST,798210
131159,,,NORMAN,AVENUE,,,NORMAN AVE,691214
131160,,,NORRBACK,AVENUE,,,NORRBACK AVE,762446
131161,,,NORTH,STREET,,,NORTH ST,742279
131162,,,NORTH POND,ROAD,,,NORTH POND RD,702332
131163,,,NORTH BEND,ROAD,,,NORTH BEND RD,590309
131164,,,NORTH WORCESTER,AVENUE,,,NORTH WORCESTER AVE,687404
131165,,,NORTHAMPTON,STREET,,,NORTHAMPTON ST,768259
131166,,,NORTHBORO,STREET,,,NORTHBORO ST,834232
131167,,,NORTHRIDGE,STREET,,,NORTHRIDGE ST,672191
131168,,,NORTHEAST,CUTOFF,,,NORTHEAST CUTOFF,841372
131169,,,MIDLAND,STREET,,,MIDLAND ST,674241
131170,,,MILLBURY,STREET,,,MILLBURY ST,768113
131171,,,MONTICELLO,DRIVE,WEST,,MONTICELLO DR WEST,609153
131172,,,NEWTON,AVENUE,NORTH,,NEWTON AVE NORTH,687268
131009,,,BURGESS,ROAD,,,BURGESS RD,708274
131010,,,BURNCOAT,TERRACE,,,BURNCOAT TER,765313
131011,,,BURNSIDE,COURT,,,BURNSIDE CT,741201
131012,,,BURTON,STREET,,,BURTON ST,756122
131013,,,HANCOCK HILL,DRIVE,,,HANCOCK HILL DR,695303
131014,,,HANNA,ROAD,,,HANNA RD,644268
131015,,,HAPGOOD,ROAD,,,HAPGOOD RD,696325
131016,,,HARA,STREET,,,HARA ST,915126
131017,,,HARDING,STREET,,,HARDING ST,751174
131018,,,HARLEM,STREET,,,HARLEM ST,752145
131019,,,HARLEY,DRIVE,,,HARLEY DR,807379
131020,,,HARLOW,STREET,,,HARLOW ST,765285
131021,,,HARMON,STREET,,,HARMON ST,811193
131022,,,HAROLD,STREET,,,HAROLD ST,845185
131023,,,HARRINGTON,WAY,,,HARRINGTON WAY,834206
131024,,,HARRIS,COURT,,,HARRIS CT,726186
131025,,,HARRISON,STREET,,,HARRISON ST,765182
131026,,,HARTFORD,ROAD,,,HARTFORD RD,780402
131027,,,HARTSHORN,AVENUE,,,HARTSHORN AVE,652215
131028,,,HARTWELL,STREET,,,HARTWELL ST,797470
131029,,,HARVARD,PLACE,,,HARVARD PL,742226
131030,,,HARVARD,STREET,,,HARVARD ST,743232
131031,,,HARWICH,STREET,,,HARWICH ST,750069
131032,,,HASKINS,STREET,,,HASKINS ST,881116
131033,,,HASTINGS,AVENUE,,,HASTINGS AVE,727322
131034,,,HASTINGS,ROAD,,,HASTINGS RD,768425
131035,,,HATHAWAY,STREET,,,HATHAWAY ST,701166
131036,,,HAVANA,ROAD,,,HAVANA RD,594087
131037,,,HAVELOCK,ROAD,,,HAVELOCK RD,653232
131038,,,HAVILAND,STREET,,,HAVILAND ST,697242
131039,,,HAWKINS,STREET,,,HAWKINS ST,794205
131040,,,HAWLEY,STREET,,,HAWLEY ST,717209
131041,,,HAWTHORNE,STREET,,,HAWTHORNE ST,693170
131042,,,LONGFELLOW,ROAD,,,LONGFELLOW RD,676219
131043,,,LONGMEADOW,AVENUE,,,LONGMEADOW AVE,791359
131044,,,LONGWORTH,ROAD,,,LONGWORTH RD,681257
131045,,,LORD,STREET,,,LORD ST,812215
131046,,,LORENZO,STREET,,,LORENZO ST,845173
131047,,,LORING,STREET,,,LORING ST,733318
131048,,,LORRAINE,ROAD,,,LORRAINE RD,834124
131049,,,LOUDON,STREET,,,LOUDON ST,696172
131050,,,LOUISE,STREET,,,LOUISE ST,760130
131051,,,LOVELL,STREET,,,LOVELL ST,667191
131052,,,LOVELL,TERRACE,,,LOVELL TER,662182
131053,,,LOWELL,STREET,,,LOWELL ST,678151
131054,,,LOWLAND,COURT,,,LOWLAND CT,606253
131055,,,LUCIAN,STREET,,,LUCIAN ST,669152
131056,,,LUDINGTON,ROAD,,,LUDINGTON RD,628202
131057,,,LUDLOW,STREET,,,LUDLOW ST,602106
131058,,,LULL,STREET,,,LULL ST,665266
131059,,,LUND,STREET,,,LUND ST,763130
131060,,,LUNELLE,STREET,,,LUNELLE ST,738174
131061,,,LYMAN,STREET,,,LYMAN ST,653120
131062,,,LYNDALE,ROAD,,,LYNDALE RD,781347
131063,,,LYNNWOOD,LANE,,,LYNNWOOD LN,656338
131230,,,NEWTON,SQUARE,,,NEWTON SQ,681234
131231,,,HERSEY,STREET,,,HERSEY ST,626124
131232,,,WASHBURN,WAY,,,WASHBURN WAY,754255
131233,,,FOURTH,ROAD,,,FOURTH RD,856267
131234,,,FIFTH,ROAD,,,FIFTH RD,857268
131235,,,CLOCKTOWER,DRIVE,,,CLOCKTOWER DR,829264
131236,,,SEABURY,HEIGHTS,,,SEABURY HTS,799242
131237,,,BAXTER,STREET,,,BAXTER ST,567272
131238,,,BAY EDGE,DRIVE,,,BAY EDGE DR,892136
131239,,,BAY EDGE,LANE,,,BAY EDGE LN,894137
131240,,,BAY STATE,ROAD,,,BAY STATE RD,788359
131241,,,BAYBERRY,DRIVE,,,BAYBERRY DR,732071
131242,,,BAYBERRY,LANE,,,BAYBERRY LN,640195
131243,,,BAYBERRY,ROAD,,,BAYBERRY RD,767336
131244,,,BEACH,STREET,,,BEACH ST,757191
131245,,,BEACON,STREET,,,BEACON ST,723179
131246,,,BEACONSFIELD,ROAD,,,BEACONSFIELD RD,618283
131247,,,BEALE,STREET,,,BEALE ST,787458
131248,,,BEATRICE,DRIVE,,,BEATRICE DR,579160
131249,,,BEAUMONT,ROAD,,,BEAUMONT RD,803148
131250,,,BEAVER,STREET,,,BEAVER ST,673161
131251,,,BEAVER BROOK,PARKWAY,,,BEAVER BROOK PKWY,668179
131252,,,BECK,STREET,,,BECK ST,763070
131253,,,BECKET,STREET,,,BECKET ST,662176
131254,,,BECKLAND,STREET,,,BECKLAND ST,802074
131255,,,BECKMAN,STREET,,,BECKMAN ST,748095
131256,,,BEDFORD,AVENUE,,,BEDFORD AVE,816172
131257,,,BEECHING,STREET,,,BEECHING ST,662260
131258,,,BLOOMINGDALE,COURT,,,BLOOMINGDALE CT,788203
131259,,,MOUNTAIN,STREET,EAST,,MOUNTAIN ST EAST,802415
131260,,,MOUNTAIN,STREET,WEST,,MOUNTAIN ST WEST,747441
131261,,,ORTON,STREET,,EXTENSION,ORTON ST EXT,868178
131262,,,PARK,AVENUE,,PLACE,PARK AVE PL,662156
131263,,,SOMERSET,STREET,,,SOMERSET ST,712232
131264,,,SOUTHWOOD,ROAD,,,SOUTHWOOD RD,680274
131265,,,SPAULDING,STREET,,,SPAULDING ST,663170
131266,,,SPENCER,STREET,,,SPENCER ST,645120
131267,,,SPOFFORD,ROAD,,,SPOFFORD RD,749056
131268,,,SPRING VALLEY,ROAD,,,SPRING VALLEY RD,648340
131269,,,SPURR,STREET,,,SPURR ST,767153
131270,,,TURIN,ROAD,,,TURIN RD,818217
131271,,,TURNER,AVENUE,,,TURNER AVE,764345
131272,,,TUXEDO,ROAD,,,TUXEDO RD,702386
131273,,,TYLEE,AVENUE,,,TYLEE AVE,798340
131274,,,TYLER PRENTICE,ROAD,,,TYLER PRENTICE RD,828327
131275,,,TYSON,ROAD,,,TYSON RD,787472
131276,,,TYSON,TERRACE,,,TYSON TER,788487
131277,,,UMBAGOG,DRIVE,,,UMBAGOG DR,878181
131278,,,UNCATENA,AVENUE,,,UNCATENA AVE,799379
131279,,,UNDERWOOD,STREET,,,UNDERWOOD ST,648217
131280,,,UNION,PLACE,,,UNION PL,769188
131281,,,UNION,STREET,,,UNION ST,754233
131282,,,UPLAND,STREET,,,UPLAND ST,745067
131339,,,TIVERTON,PARKWAY,,,TIVERTON PKWY,606272
131340,,,TOPSFIELD,ROAD,,,TOPSFIELD RD,727298
131341,,,TORKELSON,ROAD,,,TORKELSON RD,862214
131342,,,TORONITA,AVENUE,,,TORONITA AVE,669349
131343,,,TORY FORT,LANE,,,TORY FORT LN,601294
131344,,,TOTEM,TRAIL,,,TOTEM TRAIL,858302
131345,,,TOURAINE,STREET,,,TOURAINE ST,856204
131346,,,TOWNSEND,STREET,,,TOWNSEND ST,703215
131347,,,TRACY,PLACE,,,TRACY PL,694093
131348,,,TRAVIS,STREET,,,TRAVIS ST,821158
131349,,,TRENT,ROAD,,,TRENT RD,819218
131350,,,TRENTON,STREET,,,TRENTON ST,843124
131351,,,TRIANGLE,STREET,,,TRIANGLE ST,770429
131352,,,TRINITY,AVENUE,,,TRINITY AVE,818309
131353,,,TROTTIER,STREET,,,TROTTIER ST,757389
131354,,,TROWBRIDGE,ROAD,,,TROWBRIDGE RD,721242
131355,,,TUCKER,STREET,,,TUCKER ST,785418
131356,,,TUCKERMAN,STREET,,,TUCKERMAN ST,745246
131357,,,TUNIS,ROAD,,,TUNIS RD,764414
131358,SOUTH,,HILL,STREET,,,SOUTH HILL ST,777211
131359,SOUTH,,LENOX,STREET,,,SOUTH LENOX ST,656247
131360,SOUTH,,STOWELL,STREET,,,SOUTH STOWELL ST,784153
131361,SOUTH,,WARD,STREET,,,SOUTH WARD ST,748150
131362,WEST,,CHESTER,STREET,,,WEST CHESTER ST,676353
131363,WEST,,HAMPTON,STREET,,,WEST HAMPTON ST,715093
131364,WEST,,LAKE,STREET,,,WEST LAKE ST,648145
131365,WEST,,OBERLIN,STREET,,,WEST OBERLIN ST,685182
131366,,,BAILIN,DRIVE,,,BAILIN DR,841101
131367,,,CHADWICK,SQUARE,,,CHADWICK SQ,731295
131368,,,SHAWNEE,ROAD,,,SHAWNEE RD,722387
131369,,,SAFFRON,DRIVE,,,SAFFRON DR,655381
131370,,,ANGELA ROSE,LANE,,,ANGELA ROSE LN,841223
131371,,,BRANDT,LANE,,,BRANDT LN,867141
131372,,,OAK,KNOLL,,,OAK KNOLL,641280
131373,,,STERLING,STREET,,,STERLING ST,756159
131374,,,STIDSEN,WAY,,,STIDSEN WAY,889104
131375,,,STORES,STREET,,,STORES ST,730368
131376,,,SUBURBAN,ROAD,,,SUBURBAN RD,687238
131377,,,SUFFOLK,STREET,,,SUFFOLK ST,784195
131378,,,SUNTAUG,ROAD,,,SUNTAUG RD,890141
131379,,,SUTTON,LANE,,,SUTTON LN,682130
131380,,,SVENSON,AVENUE,,,SVENSON AVE,809094
131381,,,TACOMA,STREET,,,TACOMA ST,830367
131382,,,TAINTER,COURT,,,TAINTER CT,713168
131383,,,TATNUCK,TERRACE,,,TATNUCK TER,609261
131384,,,TAYLOR,COURT,,,TAYLOR CT,746062
131385,,,THENIUS,STREET,,,THENIUS ST,752101
131386,,,ANN,ROAD,,,ANN RD,671379
131387,,,LUTHER,AVENUE,,,LUTHER AVE,667348
131388,,,HOWLAND,TERRACE,,,HOWLAND TER,667232
131389,,,MARY ANN,DRIVE,,,MARY ANN DR,770343
131390,,,MIDGLEY,AVENUE,,,MIDGLEY AVE,604218
131391,,,BEVERLY,COVE,,,BEVERLY COVE,881109
131392,,,PASSWAY 1,,,,PASSWAY ONE,606200
131449,,,SANTORO,ROAD,,,SANTORO RD,798457
131450,,,SANTUIT,LANE,,,SANTUIT LN,659296
131451,,,SARAH,DRIVE,,,SARAH DR,735075
131452,,,CAROLINE,TERRACE,,,CAROLINE TER,795181
131453,,,CARPENTER,AVENUE,,,CARPENTER AVE,830348
131454,,,CARTER,ROAD,,,CARTER RD,628324
131455,,,CARVER,STREET,,,CARVER ST,841244
131456,,,CASCADE,ROAD,,,CASCADE RD,585279
131457,,,CASCO,STREET,,,CASCO ST,796222
131458,,,CASTINE,STREET,,,CASTINE ST,769460
131459,,,CASTLE,STREET,,,CASTLE ST,715187
131460,,,CONVERSE,STREET,,,CONVERSE ST,764245
131461,,,COOMBS,ROAD,,,COOMBS RD,685217
131462,,,COPLEY,ROAD,,,COPLEY RD,681219
131463,,,CORAL,STREET,,,CORAL ST,772182
131464,,,CORNELL,STREET,,,CORNELL ST,669261
131465,,,CORRINE,STREET,,,CORRINE ST,835158
131466,,,COTUIT,STREET,,,COTUIT ST,772453
131467,,,COVENTRY,ROAD,,,COVENTRY RD,783360
131468,,,CRANSTON,STREET,,,CRANSTON ST,696402
131469,,,CRERIE,AVENUE,,,CRERIE AVE,757335
131470,,,CREST,CIRCLE,,,CREST CIR,609134
131471,,,CRESTLAN,DRIVE,,,CRESTLAN DR,920117
131472,,,CRESWELL,ROAD,,,CRESWELL RD,671250
131473,,,CRILLON,ROAD,,,CRILLON RD,862284
131474,,,CROSS,STREET,,,CROSS ST,781213
131475,,,CUBA,ROAD,,,CUBA RD,599095
131476,,,CUMBERLAND,STREET,,,CUMBERLAND ST,769464
131477,,,CURRAN,PLACE,,,CURRAN PL,768096
131478,,,CUTLER,STREET,,,CUTLER ST,784177
131479,,,D,STREET,,,D ST,730147
131480,,,DALE,STREET,,,DALE ST,721194
131481,,,DALTON,STREET,,,DALTON ST,856145
131482,,,DANA,AVENUE,,,DANA AVE,820174
131483,,,DANE,AVENUE,,,DANE AVE,801098
131484,,,DANVERS,STREET,,,DANVERS ST,878129
131485,,,DARBY,STREET,,,DARBY ST,794344
131486,,,DARLING,STREET,,,DARLING ST,799336
131487,,,DARROW,STREET,,,DARROW ST,782461
131488,,,DARTMOUTH,STREET,,,DARTMOUTH ST,805190
131489,,,DAVENPORT,STREET,,,DAVENPORT ST,725101
131490,,,DAVIDSON,ROAD,,,DAVIDSON RD,782324
131491,,,DAVIS,WAY,,,DAVIS WAY,888156
131492,,,DAYTON,PLACE,,,DAYTON PL,724230
131493,,,DAYTON,STREET,,,DAYTON ST,722231
131494,,,DEARBORN,STREET,,,DEARBORN ST,797151
131495,,,DECATUR,STREET,,,DECATUR ST,697189
131496,,,DEDHAM,PLACE,,,DEDHAM PL,777106
131497,,,ARROW,STREET,,,ARROW ST,816210
131498,,,ARROWSIC,STREET,,,ARROWSIC ST,762469
131499,,,ARTHUR,STREET,,,ARTHUR ST,791173
131500,,,ARWICK,AVENUE,,,ARWICK AVE,742154
131501,,,ASBURY,ROAD,,,ASBURY RD,640246
131502,,,ASCADILLA,ROAD,,,ASCADILLA RD,782395
131503,,,ASCENSION,STREET,,,ASCENSION ST,799212
131504,,,TAINTER,STREET,,,TAINTER ST,709163
131560,,,DRUMMOND,AVENUE,,,DRUMMOND AVE,696361
131561,,,DRURY,LANE,,,DRURY LN,714263
131562,,,DRYDEN,STREET,,,DRYDEN ST,740286
131563,,,DRYFIELD,STREET,,,DRYFIELD ST,684092
131564,,,DUBIEL,DRIVE,,,DUBIEL DR,651349
131565,,,DUDLEY,PLACE,,,DUDLEY PL,715196
131566,,,DULUTH,STREET,,,DULUTH ST,879127
131567,,,DUNBAR,STREET,,,DUNBAR ST,629102
131568,,,DUNCAN,AVENUE,,,DUNCAN AVE,671139
131569,,,DUNCAN,PLACE,,,DUNCAN PL,672138
131570,,,DUNDEE,COURT,,,DUNDEE CT,768405
131571,,,DUNKIRK,AVENUE,,,DUNKIRK AVE,811141
131572,,,DUPONT,STREET,,,DUPONT ST,793187
131573,,,DUPUIS,AVENUE,,,DUPUIS AVE,832116
131574,,,DURANT,WAY,,,DURANT WAY,653222
131575,,,DUSTIN,STREET,,,DUSTIN ST,849244
131576,,,DUTTON,STREET,,,DUTTON ST,724103
131577,,,DUXBURY,ROAD,,,DUXBURY RD,777288
131578,,,DYBECK,STREET,,,DYBECK ST,749090
131579,,,EAGLE,ROAD,,,EAGLE RD,703313
131580,,,EAMES,AVENUE,,,EAMES AVE,614083
131581,,,EAMES,ROAD,,,EAMES RD,753399
131582,,,EARLE,STREET,,,EARLE ST,772239
131583,,,EARLE,TERRACE,,,EARLE TER,772240
131584,,,EAST PARK,TERRACE,,,EAST PARK TER,790227
131585,,,EAST WORCESTER,STREET,,,EAST WORCESTER ST,780211
131586,,,EASTERN,AVENUE,,,EASTERN AVE,777240
131587,,,EASTHAM,STREET,,,EASTHAM ST,837194
131588,,,EBENEZER,STREET,,,EBENEZER ST,823208
131589,,,ECHO,STREET,,,ECHO ST,835117
131590,,,EDEN,STREET,,,EDEN ST,744224
131591,,,EDGEWOOD,STREET,,,EDGEWOOD ST,666217
131592,,,EDGEWORTH,STREET,,,EDGEWORTH ST,744285
131593,,,EDISON,STREET,,,EDISON ST,810153
131594,,,EDLIN,STREET,,,EDLIN ST,641092
131595,,,EDMONS,STREET,,,EDMONS ST,673346
131596,,,EDWARD,STREET,,,EDWARD ST,770236
131597,,,EDWIDGE,STREET,,,EDWIDGE ST,553277
131598,,,EGAN,AVENUE,,,EGAN AVE,861107
131599,,,EINHORN,ROAD,,,EINHORN RD,718242
131600,,,EK,COURT,,,EK CT,900138
131601,,,EKMAN,STREET,,,EKMAN ST,761093
131602,,,EL CANEY,ROAD,,,EL CANEY RD,596094
131603,,,ELBRIDGE,STREET,,,ELBRIDGE ST,730241
131604,,,ELEANOR,DRIVE,,,ELEANOR DR,676379
131605,,,ELECTRIC,STREET,,,ELECTRIC ST,725100
131606,,,ELIZABETH,STREET,,,ELIZABETH ST,774239
131607,,,ELLEN,STREET,,,ELLEN ST,872127
131608,,,ELLESTUEN,ROAD,,,ELLESTUEN RD,724313
131609,,,ELLIOTT,STREET,,,ELLIOTT ST,785233
131610,,,ELLIS,DRIVE,,,ELLIS DR,680278
131611,,,ELLSMERE,STREET,,,ELLSMERE ST,805242
131612,,,ELLSWORTH,STREET,,,ELLSWORTH ST,742170
131613,,,ELM,STREET,,,ELM ST,722219
131614,,,ELMAN,ROAD,,,ELMAN RD,673365
131615,,,CIRCUIT,AVENUE,EAST,,CIRCUIT AVE EAST,651179
130731,,,BUTTERNUT HILL,DRIVE,,,BUTTERNUT HILL DR,698281
130732,,,BYRON,STREET,,,BYRON ST,750290
130733,,,CADMAN,STREET,,,CADMAN ST,888136
130734,,,CALUMET,AVENUE,,,CALUMET AVE,792365
130735,,,CAMBRIDGE,STREET,,,CAMBRIDGE ST,702139
130736,,,CAMELOT,DRIVE,,,CAMELOT DR,631287
130737,,,CAMP,STREET,,,CAMP ST,703139
130738,,,CANDLEWOOD,STREET,,,CANDLEWOOD ST,620224
130739,,,CANTERBURY,STREET,,,CANTERBURY ST,705153
130740,,,CAPITOL,STREET,,,CAPITOL ST,794400
130741,,,CARDINAL,ROAD,,,CARDINAL RD,620262
130742,,,CARL,STREET,,,CARL ST,806100
130743,,,CARLSTAD,STREET,,,CARLSTAD ST,755091
130744,,,CAROLINE,STREET,,,CAROLINE ST,796181
130745,,,CARSON,COURT,,,CARSON CT,710147
130746,,,CARTER,WAY,,,CARTER WAY,626322
130747,,,CATHARINE,STREET,,TERRACE,CATHARINE ST TER,785250
130748,,,CHESTNUT,STREET,,EXTENSION,CHESTNUT ST EXT,735209
